SET-LEVEL FLAGS

flag id,cruise,set,flag,explanation,created by,creation date,approved by,approved date,comment
17987,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),139,4372,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-21 08:25:47 UTC,ryan_martin,2023-07-21 08:25:51 UTC,Assumed weight is whack with the toad crabs
17984,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),139,4355,SEA SCALLOP,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-07-21 08:25:02 UTC,ryan_martin,2023-07-21 08:25:08 UTC,---
18042,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),140,4401,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-21 11:16:14 UTC,ryan_martin,2023-07-21 11:16:21 UTC,---
18096,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),141,4436,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-21 13:13:28 UTC,ryan_martin,2023-07-21 13:13:32 UTC,basket weight ok
18136,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),142,4450,SILVER HAKE,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,client2,2023-07-21 16:45:21 UTC,ryan_martin,2023-07-21 16:45:23 UTC,---
18139,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),142,4466,ICELAND SCALLOP,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-21 16:45:24 UTC,ryan_martin,2023-07-21 16:45:32 UTC,---
18209,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),143,4471,SILVER HAKE,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-21 22:02:29 UTC,ryan_martin,2023-07-21 22:02:32 UTC,---
18253,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),144,4513,SILVER HAKE,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-21 22:54:45 UTC,ryan_martin,2023-07-21 22:54:47 UTC,---
18252,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),144,4504,NORTHERN STONE CRAB,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-07-21 22:54:37 UTC,ryan_martin,2023-07-21 22:54:44 UTC,---
18410,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),146,4557,ALLIGATORFISH,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-07-22 04:53:38 UTC,ryan_martin,2023-07-22 04:53:42 UTC,---
18476,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),147,4599,NORTHERN STONE CRAB,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-22 07:58:28 UTC,ryan_martin,2023-07-22 07:58:33 UTC,---
18480,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),147,4595,SEA SCALLOP,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-07-22 07:58:48 UTC,ryan_martin,2023-07-22 07:58:51 UTC,---
18540,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),148,4634,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-22 12:03:15 UTC,ryan_martin,2023-07-22 12:03:19 UTC,---
18544,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),148,4639,NORTHERN STONE CRAB,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-22 12:03:38 UTC,ryan_martin,2023-07-22 12:03:40 UTC,lw ok
18603,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),149,4655,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-22 14:10:10 UTC,ryan_martin,2023-07-22 14:10:14 UTC,---
18649,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),150,4685,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-22 15:56:40 UTC,ryan_martin,2023-07-22 15:56:43 UTC,---
18715,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),151,4708,ATLANTIC ROCK CRAB,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-07-22 18:27:35 UTC,ryan_martin,2023-07-22 18:27:40 UTC,---
18717,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),151,4707,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-22 18:27:40 UTC,ryan_martin,2023-07-22 18:27:42 UTC,---
18756,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),152,4731,SEA SCALLOP,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-07-22 21:10:45 UTC,ryan_martin,2023-07-22 21:10:46 UTC,---
18872,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),154,4772,HALIBUT ATLANTIC,catch has some heavy baskets,The catch contains baskets that exceed the maximum basket weight threshold,ryan_martin,2023-07-23 04:18:13 UTC,ryan_martin,2023-07-23 04:18:14 UTC,---
18866,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),154,4779,ALLIGATORFISH,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-07-23 04:18:03 UTC,ryan_martin,2023-07-23 04:18:05 UTC,---
18869,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),154,4784,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-23 04:18:05 UTC,ryan_martin,2023-07-23 04:18:07 UTC,---
18975,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),155,4832,"HOOKEAR SCULPIN,ATL.",calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-07-23 10:19:45 UTC,ryan_martin,2023-07-23 10:19:54 UTC,---
18977,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),155,4814,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-23 10:19:56 UTC,ryan_martin,2023-07-23 10:19:58 UTC,---
19034,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),156,4866,TOAD CRAB,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-23 11:07:40 UTC,ryan_martin,2023-07-23 11:07:42 UTC,---
19186,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),159,4912,SILVER HAKE,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-23 19:22:05 UTC,ryan_martin,2023-07-23 19:22:42 UTC,Double checked.
19239,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),160,4939,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-23 23:04:50 UTC,ryan_martin,2023-07-23 23:04:53 UTC,---
19295,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),161,4976,SEA SCALLOP,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-07-24 02:13:53 UTC,ryan_martin,2023-07-24 02:13:57 UTC,---
19587,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),167,5076,SILVER HAKE,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-24 18:44:05 UTC,ryan_martin,2023-07-24 18:44:11 UTC,---
19589,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),167,5084,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-24 18:44:12 UTC,ryan_martin,2023-07-24 18:44:14 UTC,---
19672,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),169,5111,HADDOCK,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-07-25 01:25:39 UTC,ryan_martin,2023-07-25 01:25:41 UTC,All fish were sampled. Double checked basket weights. Some fish were on the skinny side.
19914,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),175,5257,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-28 00:13:03 UTC,ryan_martin,2023-07-28 00:13:06 UTC,---
19917,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),175,5226,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-28 00:13:07 UTC,ryan_martin,2023-07-28 00:13:10 UTC,---
19919,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),175,5256,TOAD CRAB,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-28 00:13:10 UTC,ryan_martin,2023-07-28 00:13:13 UTC,---
19992,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),176,5283,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-28 02:49:11 UTC,ryan_martin,2023-07-28 02:49:13 UTC,---
19994,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),176,5284,TOAD CRAB,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-28 02:49:14 UTC,ryan_martin,2023-07-28 02:49:15 UTC,---
20085,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),178,5329,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-28 12:30:44 UTC,ryan_martin,2023-07-28 12:30:48 UTC,---
20178,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),180,5373,SILVER HAKE,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-28 21:26:27 UTC,ryan_martin,2023-07-28 21:26:30 UTC,---
20177,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),180,5383,STOUT EELBLENNY; LUMPENUS,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-07-28 21:26:23 UTC,ryan_martin,2023-07-28 21:26:27 UTC,---
20305,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),183,5452,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-29 06:26:02 UTC,ryan_martin,2023-07-29 06:26:04 UTC,---
20455,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),185,5527,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-29 15:03:41 UTC,ryan_martin,2023-07-29 15:03:45 UTC,---
20512,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),187,5566,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-29 21:04:49 UTC,ryan_martin,2023-07-29 21:04:50 UTC,---
20511,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),187,5567,TOAD CRAB,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-07-29 21:04:45 UTC,ryan_martin,2023-07-29 21:04:48 UTC,---
20571,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),188,5606,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-29 23:18:31 UTC,ryan_martin,2023-07-29 23:18:34 UTC,---
20573,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),188,5610,ICELAND SCALLOP,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-29 23:18:35 UTC,ryan_martin,2023-07-29 23:18:37 UTC,---
20646,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),189,5650,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-30 05:16:06 UTC,ryan_martin,2023-07-30 05:16:10 UTC,---
20648,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),189,5651,TOAD CRAB,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-30 05:16:11 UTC,ryan_martin,2023-07-30 05:16:15 UTC,"LWs ok. One very large crab (biggest I have ever seen), assuming that is throwing off the basket weight. As & Bs maybe not good at that size??"
20726,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),190,5678,TOAD CRAB,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-30 09:14:04 UTC,ryan_martin,2023-07-30 09:14:09 UTC,ok. as and bs off.
20816,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),192,5758,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-30 14:05:41 UTC,ryan_martin,2023-07-30 14:05:43 UTC,---
20870,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),193,5777,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-30 18:48:11 UTC,ryan_martin,2023-07-30 18:48:15 UTC,---
20924,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),194,5819,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-30 22:03:54 UTC,ryan_martin,2023-07-30 22:03:57 UTC,---
21130,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),197,5961,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-31 07:56:53 UTC,ryan_martin,2023-07-31 07:57:03 UTC,---
21191,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),198,5977,NORTHERN STONE CRAB,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-31 13:30:33 UTC,ryan_martin,2023-07-31 13:30:37 UTC,Berried female
21238,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),199,6017,ATLANTIC SOFT POUT,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-07-31 17:56:26 UTC,ryan_martin,2023-07-31 17:56:39 UTC,---
21281,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),200,6022,SILVER HAKE,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-07-31 21:21:14 UTC,ryan_martin,2023-07-31 21:21:16 UTC,---
21393,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),202,6072,NORTHERN STONE CRAB,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-01 06:04:05 UTC,ryan_martin,2023-08-01 06:04:11 UTC,"Basket weight ok, assumed weight is off"
21450,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),203,6116,Lanternfishes unidentified (Myctophiformes (order)),calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-08-01 08:48:45 UTC,ryan_martin,2023-08-01 08:48:57 UTC,---
21452,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),203,6104,NORTHERN STONE CRAB,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-01 08:48:58 UTC,ryan_martin,2023-08-01 08:49:01 UTC,---
21581,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),204,6159,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-01 13:08:37 UTC,ryan_martin,2023-08-01 13:08:39 UTC,---
21574,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),204,6142,NORTHERN STONE CRAB,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-08-01 13:08:01 UTC,ryan_martin,2023-08-01 13:08:07 UTC,"LW ok, assumed weight off"
21585,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),204,6158,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-01 13:09:02 UTC,ryan_martin,2023-08-01 13:09:05 UTC,"basket weight fine, two tiny crabs"
21675,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),206,6222,NORTHERN STONE CRAB,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-08-01 19:46:14 UTC,ryan_martin,2023-08-01 19:46:18 UTC,---
21829,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),209,6287,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-02 06:17:24 UTC,ryan_martin,2023-08-02 06:17:28 UTC,---
21912,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),210,6315,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-02 10:20:06 UTC,ryan_martin,2023-08-02 10:20:12 UTC,---
21914,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),210,6308,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-02 10:20:13 UTC,ryan_martin,2023-08-02 10:20:15 UTC,---
21982,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),211,6342,NORTHERN STONE CRAB,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-02 12:21:45 UTC,ryan_martin,2023-08-02 12:21:48 UTC,LWs ok
22151,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),213,6409,REDFISH UNSEPARATED,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-03 01:01:34 UTC,ryan_martin,2023-08-03 01:01:42 UTC,---
22149,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),213,6435,VIPERFISH,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-08-03 01:01:29 UTC,ryan_martin,2023-08-03 01:01:31 UTC,---
22153,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),213,6431,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-03 01:01:45 UTC,ryan_martin,2023-08-03 01:01:46 UTC,---
22349,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),215,6487,NORTHERN STONE CRAB,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-03 05:37:20 UTC,ryan_martin,2023-08-03 05:37:22 UTC,---
22348,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),215,6496,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-08-03 05:37:15 UTC,ryan_martin,2023-08-03 05:37:20 UTC,---
22423,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),216,6528,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-03 10:52:43 UTC,ryan_martin,2023-08-03 10:52:48 UTC,---
22498,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),217,6563,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-03 13:55:26 UTC,ryan_martin,2023-08-03 13:56:05 UTC,---
22506,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),217,6566,TOAD CRAB,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-03 13:56:30 UTC,ryan_martin,2023-08-03 13:56:34 UTC,---
22509,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),217,6568,MIXED,children add up to more than the sampled portion of parent catch,The total weight from all children catches adds up to more than the sampled portion of the parent catch. This is unusual.,ryan_martin,2023-08-03 13:56:35 UTC,ryan_martin,2023-08-03 13:56:38 UTC,"For children with multiple baskets- there were different size classes, the larger specimens were picked off the belt and the little ones were left for the mixed catch. No way to differentiate this in the catch page, so a comment was left on the catch page of each species where this occured. Do not know a better way to handle this. Mixed Catch function needs to be tweaked to be able to apply 'child' designation to specific baskets and not the entire species all or none.  - EM"
22513,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),217,6568,MIXED,children do not add up to the sampled portion of parent,"The total weight from all children catches do not add up to the sampled portion of the parent, plus or minus 25%.",ryan_martin,2023-08-03 13:59:23 UTC,ryan_martin,2023-08-03 13:59:33 UTC,Well now this is just contradicting the above error. It can't be both. Which one is it Andes??
22553,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),218,6616,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-03 16:44:20 UTC,ryan_martin,2023-08-03 16:44:23 UTC,---
22617,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),219,6626,HALIBUT ATLANTIC,catch has some heavy baskets,The catch contains baskets that exceed the maximum basket weight threshold,ryan_martin,2023-08-03 21:46:49 UTC,ryan_martin,2023-08-03 21:46:52 UTC,---
22616,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),219,6648,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-03 21:46:43 UTC,ryan_martin,2023-08-03 21:46:48 UTC,---
22652,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),220,6672,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-04 00:02:05 UTC,ryan_martin,2023-08-04 00:02:08 UTC,---
22774,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),221,6702,ARCTIC STAGHORN SCULPIN,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-04 04:26:04 UTC,ryan_martin,2023-08-04 04:26:07 UTC,---
22776,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),221,6685,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-04 04:26:08 UTC,ryan_martin,2023-08-04 04:26:14 UTC,---
22840,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),222,6749,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-04 11:00:04 UTC,ryan_martin,2023-08-04 11:00:07 UTC,---
22888,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),223,6782,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,ryan_martin,2023-08-04 12:05:21 UTC,ryan_martin,2023-08-04 12:05:23 UTC,---
22929,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),224,6800,Arctic Lyre Crab/Lesser toad crab,calculated specimen weight is lower than expected,The calculated total specimen weight is less than the basket weight by a different of greater than 25%,bmac,2023-08-04 15:09:51 UTC,bmac,2023-08-04 15:09:54 UTC,---
23015,2023 Maritime Region Ecosystem Summer Survey (TELEOST) (TEL-2023-010),226,6840,WITCH FLOUNDER,calculated specimen weight is greater than expected,The calculated total specimen weight is greater than the basket weight by a different of greater than 25%,ryan_martin,2023-08-04 19:00:07 UTC,ryan_martin,2023-08-04 19:00:12 UTC,"all fish measured, no clue why the estimated weight was off..."
