cf81c79d54c8cbd2e8f6afb91589c3e6	Rough Family:Ophichthidae	Rough Genus:Myrophis	Ophichthidae_Myrophis_platyrhynchus_16S	MD:0.672223	This species has only one sequence in the reference dataset, no theta1.
	Rough Family:Ophichthidae	Rough Genus:Ahlia	Ophichthidae_Ahlia_egmontis_16S	MD:0.608336	This species has only one sequence in the reference dataset, no theta1.
	Rough Family:Cyprinidae	Rough Genus:Carassius	Cyprinidae_Carassius_auratus_16S	MD:0.717384	This genus has only one species in the reference dataset, no theta2.
4bce24b77551d2445bc28397cf6a3c69	Rough Family:Belonidae	Rough Genus:Scomberesox	Belonidae_Scomberesox_saurus_16S	MD:1e-06	This genus has only one species in the reference dataset, no theta2.
38ffe49c2d79fd09aa5b7be452e70458	Rough Family:Scombridae	Rough Genus:Scomber	Scombridae_Scomber_scombrus_16S	MD:1e-06	This genus has only one species in the reference dataset, no theta2.
186b6c1b92173768086a31bbd44e2eee	Rough Family:Labridae	Rough Genus:Tautogolabrus	Labridae_Tautogolabrus_adspersus_16S	MD:1e-06	This genus has only one species in the reference dataset, no theta2.
	Rough Family:Labridae	Rough Genus:Tautoga	Labridae_Tautoga_onitis_16S	MD:0.066824	This genus has only one species in the reference dataset, no theta2.
85cae80b520ca388e248f65643f456ca	Rough Family:Pleuronectidae5	Rough Genus:PL5	Pleuronectidae5_PL5_species31_16S	MD:1e-06	This genus has only one species in the reference dataset, no theta2.
b5479cdd7cdeb8570f5a6641940d0476	Rough Family:Cottidae	Rough Genus:Myoxocephalus	Cottidae_Myoxocephalus_scorpius_16S	FMF:1	MD:1e-06	Theta1:1e-06	Theta2:0.0105006
96099294873673590210fa20ec96cdb6	Rough Family:Pholidae	Rough Genus:Pholis	Pholidae_Pholis_gunnellus_16S	FMF:1	MD:1e-06	Theta1:0.00520446	Theta2:0.0157547
656f3f26a0ee660b37763bc14102ff94	Rough Family:Gadidae	Rough Genus:Gadus	Gadidae_Gadus_morhua_16S	FMF:1	MD:1e-06	Theta1:0.0104551	Theta2:0.0158223
	Rough Family:Gadidae3	Rough Genus:GA3	Gadidae3_GA3_species6_16S	MD:1e-06	This genus has only one species in the reference dataset, no theta2.
2ef529b169d3b7744afe7d6c9f47bbf9	Rough Family:Clupeidae	Rough Genus:Clupea	Clupeidae_Clupea_harengus_16S	FMF:1	MD:1e-06	Theta1:0.0103377	Theta2:0.0207727
77e481d5c3cdd440d1dbcc0a2012bb75	Rough Family:Osphronemidae	Rough Genus:Betta	Osphronemidae_Betta_splendens_16S	MD:0.507416	This genus has only one species in the reference dataset, no theta2.
da5afe7fc018f64f5c99c7fce1f9eb68	Rough Family:Agonidae	Rough Genus:Hemitripterus	Agonidae_Hemitripterus_americanus_16S	FMF:1	MD:1e-06	Theta1:0.00520446	Theta2:0.0547129
	Rough Family:Cottidae	Rough Genus:Hemilepidotus	Cottidae_Hemilepidotus_spinosus_16S	FMF:0	MD:0.026612	Theta1:1e-06	Theta2:0.0264969
449cc530ef9e02f455fb89cb95b405ad	Rough Family:Cottidae	Rough Genus:Triglops	Cottidae_Triglops_murrayi_16S	FMF:1	MD:1e-06	Theta1:1e-06	Theta2:0.0157547
	Rough Family:Cottidae	Rough Genus:Icelus	Cottidae_Icelus_spatula_16S	MD:0.0105005	This species has only one sequence in the reference dataset, no theta1.
cdf937fce1210ef6c552ee956b2d1b73	Rough Family:Gonostomatidae	Rough Genus:Cyclothone	Gonostomatidae_Cyclothone_signata_16S	FMF:0	MD:0.4666	Theta1:0.0104007	Theta2:0.2474
	Rough Family:Gasterosteidae	Rough Genus:Gasterosteus	Gasterosteidae_Gasterosteus_aculeatus_16S	FMF:0	MD:0.612686	Theta1:0.00525369	Theta2:0.0158906
3fd2fddfcf5b0289740b1a9388b3e8bc	Rough Family:Sebastidae7	Rough Genus:SE7	Sebastidae7_SE7_species50_16S	MD:1e-06	This genus has only one species in the reference dataset, no theta2.
574e9214fe99cc29061a895b6278d637	Rough Family:Cottidae	Rough Genus:Myoxocephalus	Cottidae_Myoxocephalus_quadricornis_16S	FMF:0.787857	MD:0.00522623	Theta1:1e-06	Theta2:0.0160447
755c3d6026ad5846f7255fb829e11584	Rough Family:Cottidae	Rough Genus:Myoxocephalus	Cottidae_Myoxocephalus_octodecemspinosus_16S	FMF:1	MD:1e-06	Theta1:0.00525369	Theta2:0.0160447
e21b1493ee36f00101d65edb14dd4c95	 The query sequence is too far from the reference dataset!
a7afb1f037695e7764b7df9894168931	 The query sequence is too far from the reference dataset!
b0a158f963afb38e8a781485089efc51	Rough Family:Carangidae	Rough Genus:Decapterus	Carangidae_Decapterus_punctatus_16S	MD:0.043472	This species has only one sequence in the reference dataset, no theta1.
	Rough Family:Carangidae	Rough Genus:Caranx	Carangidae_Caranx_crysos_16S	MD:0.0546072	This species has only one sequence in the reference dataset, no theta1.
cbc3bd01386280e39b7d93a2c950eb62	Rough Family:Gadidae	Rough Genus:Microgadus	Gadidae_Microgadus_tomcod_16S	MD:1e-06	This species has only one sequence in the reference dataset, no theta1.
	Rough Family:Gadidae1	Rough Genus:GA1	Gadidae1_GA1_species4_16S	MD:0.0157547	This genus has only one species in the reference dataset, no theta2.
3449ee7c6fb57bb3c076ad845e087b3b	Rough Family:Anarhichadidae1	Rough Genus:AN1	Anarhichadidae1_AN1_species14_16S	MD:1e-06	This genus has only one species in the reference dataset, no theta2.
b6cd81b51de8114332cb96eafb2aee83	Rough Family:Syngnathidae	Rough Genus:Hippocampus	Syngnathidae_Hippocampus_erectus_16S	MD:0.579474	This genus has only one species in the reference dataset, no theta2.
b782a28a44e5e95d2d1d5627dcf75644	Rough Family:Scombridae	Rough Genus:Scomber	Scombridae_Scomber_scombrus_16S	MD:0.00509832	This genus has only one species in the reference dataset, no theta2.
13128c5f4182ba51d4321fdb951517a1	Rough Family:Liparidae	Rough Genus:Liparis	Liparidae_Liparis_fabricii_16S	MD:0.0381038	This species has only one sequence in the reference dataset, no theta1.
c15eccb4437e1faeb1dc32c16b3df51e	Rough Family:Belonidae	Rough Genus:Scomberesox	Belonidae_Scomberesox_saurus_16S	MD:0.00515084	This genus has only one species in the reference dataset, no theta2.
0515c105dc03fd0aba12cda78d26c33b	Rough Family:Scombridae	Rough Genus:Scomber	Scombridae_Scomber_scombrus_16S	MD:0.00511922	This genus has only one species in the reference dataset, no theta2.
8b088428ae56ae56c526b7ac5eb8396f	 The query sequence is too far from the reference dataset!
dae406a32389672bcece3fe943ffe944	Rough Family:Belonidae	Rough Genus:Scomberesox	Belonidae_Scomberesox_saurus_16S	MD:0.00515084	This genus has only one species in the reference dataset, no theta2.
89f5ed906012f88e919a94acb8336210	 The query sequence is too far from the reference dataset!
4ae1406ec8158bd90d1522ce49455481	Rough Family:Sciaenidae	Rough Genus:Cynoscion	Sciaenidae_Cynoscion_regalis_16S	MD:0.43588	This genus has only one species in the reference dataset, no theta2.
41004da4e2d762153707137ed85a448b	Rough Family:Psychrolutidae	Rough Genus:Dasycottus	Psychrolutidae_Dasycottus_setiger_16S	MD:0.0376006	This genus has only one species in the reference dataset, no theta2.
