# Constructed from biom file
#OTU ID	SAB_1	SAB_10	SAB_11	SAB_12	SAB_13	SAB_14	SAB_15	SAB_16	SAB_17	SAB_18	SAB_19	SAB_2	SAB_20	SAB_21	SAB_22	SAB_23	SAB_24	SAB_25	SAB_26	SAB_27	SAB_28	SAB_29	SAB_3	SAB_30	SAB_4	SAB_5	SAB_6	SAB_7	SAB_8	SAB_9
0dccd518b56b9cfb4e1fbaa5817c2b9f	0.0	77.0	51.0	0.0	58.0	0.0	297.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	47.0	0.0	71.0
0169589baea98f68871eb99e8a8ebc4b	0.0	20.0	0.0	0.0	0.0	10.0	12.0	0.0	95.0	25.0	75.0	35.0	0.0	64.0	82.0	0.0	66.0	69.0	0.0	0.0	69.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706d67db1688fcdeec4a30f9e6cf3ae2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	12.0	0.0	0.0	10.0	0.0	181.0	77.0	61.0	0.0	95.0	67.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5b55923b2083af6b68ab5581ebec5a92	379.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4835c68d2c8988e86d7f4f45c6f1ca64	0.0	80.0	0.0	0.0	0.0	0.0	47.0	0.0	79.0	0.0	72.0	0.0	18.0	44.0	54.0	0.0	55.0	35.0	0.0	0.0	29.0	12.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	82.0
d410da18e7082ec6cdd9377000184249	0.0	0.0	50.0	0.0	73.0	0.0	47.0	0.0	0.0	0.0	0.0	25.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	62.0	77.0	92.0	0.0	0.0	0.0	38.0	65.0	33.0	0.0	33.0
feb5f02ece000dd554b407a9cdf7bde1	0.0	63.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	84.0	82.0	22.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	159.0
1db70381f37236c2d5010c8346dd0a89	0.0	55.0	0.0	0.0	58.0	101.0	88.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	64.0	0.0	113.0
9fd07b7d5c08ba2daf199dd5c19f3613	4.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	62.0	0.0	57.0	0.0	41.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	96.0	53.0	68.0	0.0	58.0
5470541c6c0359ee94573ba2ab585ef2	0.0	103.0	96.0	0.0	116.0	0.0	0.0	0.0	0.0	24.0	54.0	0.0	0.0	0.0	0.0	10.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	120.0
37e7852a4586d31fde381b24cb893b95	71.0	77.0	15.0	0.0	29.0	49.0	78.0	0.0	3.0	0.0	5.0	3.0	0.0	13.0	19.0	4.0	0.0	23.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	19.0	38.0	37.0	0.0	73.0
2af308a7111242082557cb31e2459e27	0.0	62.0	33.0	0.0	65.0	69.0	39.0	0.0	7.0	0.0	11.0	0.0	7.0	3.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	163.0	42.0	0.0	0.0
5a0c0219217f87ef64a5557b5162ac03	0.0	0.0	27.0	0.0	42.0	0.0	22.0	0.0	16.0	56.0	26.0	0.0	48.0	43.0	13.0	47.0	31.0	15.0	0.0	51.0	19.0	94.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	24.0
adb1f4fcc75262604d8c364e5ae7471b	120.0	122.0	0.0	0.0	0.0	23.0	47.0	0.0	10.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0
9c97e1efb13acd6211110c29b4204189	51.0	9.0	6.0	0.0	22.0	19.0	14.0	0.0	0.0	93.0	0.0	88.0	38.0	0.0	0.0	61.0	0.0	0.0	0.0	80.0	21.0	107.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5c2a3b7175332fd7cf4e874ec66e67ef	0.0	132.0	0.0	0.0	63.0	0.0	245.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	149.0
f24caed7be6c4d7ab41829c606324f10	0.0	0.0	153.0	0.0	16.0	0.0	67.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	27.0	79.0	0.0	45.0
ab4c342910fddd85621f6523d896ea55	42.0	78.0	15.0	0.0	83.0	139.0	79.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	13.0	15.0	21.0	0.0	0.0	86.0	0.0	22.0	0.0	20.0
84ffb80cbf0d9b05d2ac234afd472e6a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	80.0	66.0	0.0	27.0	67.0	31.0	45.0	45.0	19.0	0.0	47.0	78.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
10f8a4d35159a1bd6f347191df11e072	0.0	89.0	145.0	0.0	0.0	84.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	52.0	0.0	57.0
3477da0958e817d4fcc40f58c2e7979b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	638.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bef7c29b313d46cef07225ec1ad1804a	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	51.0	78.0	26.0	0.0	29.0	0.0	73.0	236.0	27.0	43.0	0.0	25.0	14.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b4165e28cee01f46a65faafea29951c4	49.0	5.0	0.0	0.0	164.0	66.0	131.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	11.0	141.0	7.0	0.0	4.0
109f898e7969f549e3034166f94016e6	0.0	124.0	62.0	0.0	32.0	133.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	24.0	37.0	0.0	128.0
b03ae22f531015130eb17cf9b489536e	0.0	68.0	120.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	68.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	105.0	0.0	68.0
10538b0677c850e77f4a2dfe843c60a3	0.0	21.0	0.0	0.0	0.0	0.0	10.0	0.0	73.0	0.0	52.0	0.0	19.0	55.0	118.0	24.0	147.0	74.0	0.0	3.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d1cb1817e888f3b2c067651113f4d9c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	118.0	0.0	0.0	99.0	77.0	0.0	0.0	0.0	0.0	72.0	109.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61f6c59cb695a79de685d569a9bf2f0c	0.0	22.0	20.0	0.0	30.0	34.0	40.0	0.0	34.0	32.0	50.0	0.0	14.0	36.0	27.0	16.0	21.0	41.0	0.0	49.0	36.0	42.0	0.0	0.0	0.0	0.0	44.0	11.0	0.0	35.0
fdb0474ded8ca3eb59c5754b8cab61f4	0.0	0.0	109.0	0.0	87.0	251.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0
ce5ce4c0a6af9dcd59cc51621cf675c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	296.0	0.0	0.0	183.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0ff3523b582299b75e353fd290a47a96	0.0	94.0	76.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	61.0
c8f89f5086ab07a238ffb7a5ed25496f	0.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	456.0	0.0	0.0
61c72590668e8cdc6f27985d48514f9e	0.0	101.0	167.0	0.0	151.0	0.0	119.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe719774d339666ea315e868192b31bb	0.0	0.0	0.0	0.0	0.0	0.0	256.0	0.0	39.0	0.0	31.0	0.0	0.0	0.0	79.0	0.0	48.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	90.0	0.0	0.0
724000af0558940eb2e498d90e56e4d7	0.0	60.0	193.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	82.0	0.0	84.0
1261fc1518be559768b504b2709812bb	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	19.0	0.0	49.0	0.0	56.0	32.0	0.0	86.0	62.0	32.0	0.0	0.0	94.0	195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cb5c320dca59527e8b79155c28f6b3a3	0.0	29.0	19.0	0.0	0.0	0.0	5.0	0.0	58.0	63.0	33.0	0.0	4.0	49.0	107.0	18.0	82.0	45.0	0.0	0.0	24.0	29.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	37.0
8ecff3f223de4c6265d9f06a68220ed9	80.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	108.0	0.0	150.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856adb7f8ac7978c3ecd5461c7f98997	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	38.0	33.0	0.0	4.0	0.0	35.0	0.0	41.0	0.0	0.0	30.0	81.0	35.0	0.0	0.0	255.0	0.0	0.0	0.0	0.0	25.0
ed537d8bf21da48c6c024a4e5c72a13f	0.0	0.0	54.0	0.0	164.0	64.0	78.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	106.0	0.0	0.0
cd22686a21030659735ef18c1b0d07f4	17.0	30.0	19.0	0.0	72.0	139.0	131.0	0.0	8.0	38.0	7.0	0.0	13.0	0.0	17.0	0.0	10.0	23.0	0.0	19.0	0.0	12.0	15.0	0.0	0.0	0.0	0.0	18.0	0.0	25.0
dd112cc1b5cad1e776530056ab04d7b6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	612.0	0.0	0.0	0.0	0.0	0.0	0.0
7504a7590578794b0b7e82a501994ff7	0.0	25.0	20.0	0.0	30.0	27.0	50.0	0.0	18.0	37.0	28.0	0.0	23.0	30.0	23.0	39.0	24.0	22.0	0.0	48.0	53.0	54.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	16.0
3e1bddfa740879878e90493d88ca92d7	0.0	0.0	34.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	77.0	0.0	0.0	57.0	0.0	0.0	0.0	88.0	107.0	0.0	0.0	0.0	0.0	49.0	33.0	0.0	38.0
17be103bff499bf11d43d046707a03ba	11.0	53.0	0.0	0.0	36.0	0.0	0.0	0.0	60.0	0.0	69.0	19.0	0.0	82.0	35.0	0.0	63.0	0.0	0.0	43.0	0.0	91.0	0.0	0.0	0.0	0.0	31.0	17.0	0.0	0.0
b38a238251859755fffac3bcf05c3a3b	267.0	47.0	41.0	0.0	45.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	24.0	7.0	0.0	19.0
3ddb012fccf2240c31c564fdb3d9913f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	71.0	0.0	49.0	66.0	47.0	42.0	57.0	52.0	0.0	41.0	77.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f23a1c260085082f7c0a8cd54e68625e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	141.0	158.0	0.0	0.0	181.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
298c2a538b2cde56b11d02c50502d2ae	0.0	7.0	12.0	0.0	3.0	17.0	0.0	0.0	14.0	25.0	23.0	0.0	25.0	10.0	20.0	170.0	92.0	57.0	0.0	47.0	21.0	50.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	5.0
e5a3148052a6320453f84df77940cf1b	48.0	20.0	0.0	0.0	112.0	135.0	93.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	63.0	18.0	13.0	0.0	25.0
a6e1c493f85878fd458f60e46f558ac7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	134.0	114.0	0.0	0.0	48.0
a3a01a99964b1f9a77fbc8323da5b53f	62.0	0.0	0.0	0.0	0.0	51.0	29.0	0.0	43.0	0.0	0.0	0.0	0.0	38.0	0.0	57.0	53.0	41.0	0.0	0.0	0.0	47.0	64.0	0.0	0.0	0.0	12.0	39.0	0.0	60.0
2aa09f2860f020354972bf6e8d46e611	0.0	161.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	148.0
b897f690407d36ef31e55a0b8b978818	0.0	73.0	0.0	0.0	134.0	156.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0
2cdb9bf405a5b01ce3d1a156cb886e3c	12.0	85.0	20.0	0.0	0.0	11.0	46.0	0.0	20.0	12.0	38.0	21.0	8.0	0.0	43.0	0.0	17.0	42.0	0.0	0.0	40.0	0.0	66.0	0.0	0.0	0.0	0.0	71.0	0.0	42.0
2cf043c21a349c26fec83b09d9b587eb	0.0	68.0	41.0	0.0	25.0	16.0	21.0	0.0	26.0	16.0	29.0	0.0	0.0	52.0	51.0	26.0	43.0	21.0	0.0	11.0	21.0	6.0	0.0	0.0	0.0	30.0	0.0	16.0	0.0	75.0
27ca297d069aeb6730af5625d3752d44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	92.0	32.0	0.0	50.0	47.0	45.0	107.0	20.0	27.0	0.0	35.0	30.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0fe4cf49cda8fa60855601ccf26699c1	93.0	40.0	39.0	0.0	39.0	78.0	46.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	64.0	0.0	0.0	20.0	0.0	0.0	0.0	40.0
3e767c2df1896790bb3db8e90d7a94c4	78.0	6.0	39.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	139.0	57.0	70.0	0.0	48.0
e0a43befc1b8a18dfd03c25508f7ba29	0.0	36.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	458.0	35.0	31.0	0.0	11.0
f2a7976bb410a857c760afe398e4d55f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	582.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d3b147b680afd36deb5ddc2e74d835d4	64.0	116.0	47.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	29.0	61.0	0.0	0.0	129.0
7d4d35c203794b37e61b8513f66a9d99	12.0	20.0	62.0	0.0	84.0	66.0	98.0	0.0	11.0	33.0	6.0	0.0	12.0	13.0	0.0	14.0	8.0	10.0	0.0	12.0	9.0	41.0	2.0	0.0	0.0	6.0	22.0	10.0	0.0	36.0
fa70a79d0c36a3a49c4cc1bb4d0c1290	0.0	0.0	0.0	0.0	82.0	129.0	308.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0
c1ffbe1f852a334ac3f8ff200a8bac38	251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49ad28043714b68cb4f33d01b0f7a026	0.0	60.0	42.0	0.0	61.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	67.0	0.0	0.0	52.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0
9cfefb6b6f4f8165bb35c59a08502b62	0.0	0.0	0.0	0.0	37.0	27.0	0.0	0.0	25.0	84.0	35.0	0.0	0.0	0.0	48.0	45.0	40.0	79.0	0.0	60.0	30.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0
0b6d58208a01c92d4247e170a5e17e5b	160.0	49.0	3.0	0.0	0.0	53.0	17.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	19.0	0.0	23.0	0.0	56.0
0b5fbbe6e192d5441f7cabb7577a2918	0.0	0.0	89.0	0.0	0.0	397.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d4f2c144e698b4ba9d5aea971c82526	0.0	43.0	25.0	0.0	18.0	9.0	0.0	0.0	18.0	16.0	12.0	0.0	0.0	0.0	18.0	49.0	64.0	23.0	0.0	12.0	47.0	16.0	0.0	0.0	0.0	22.0	115.0	10.0	0.0	64.0
c307bdc6788def5a632ad3e3a180de59	0.0	0.0	119.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203.0	0.0	121.0	0.0	0.0
a19aaa91b724c349e0787d281f075a1a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	15.0	66.0	0.0	0.0	29.0	54.0	37.0	123.0	104.0	0.0	7.0	40.0	29.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
a1cd4eb2f257efe7a12dd23c408cc928	0.0	16.0	0.0	0.0	13.0	9.0	23.0	0.0	76.0	35.0	49.0	0.0	0.0	61.0	40.0	0.0	26.0	38.0	0.0	40.0	70.0	73.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
6bb353099e36c4ab344da0462f5d3bc8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	49.0	58.0	97.0	0.0	60.0	57.0	0.0	162.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8bebe687058682fcc9f606d977beee9a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	84.0	23.0	0.0	20.0	32.0	24.0	78.0	11.0	27.0	0.0	62.0	59.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5b5a07046256b3af4bc9babed3f67d32	0.0	100.0	125.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	107.0
dab268bf9b9a306948eb1d8f4275eaaa	0.0	32.0	35.0	0.0	0.0	11.0	0.0	0.0	27.0	31.0	33.0	0.0	21.0	0.0	40.0	0.0	68.0	28.0	0.0	34.0	63.0	61.0	0.0	0.0	0.0	17.0	10.0	32.0	0.0	29.0
005d2dd840ff2064d9bf270b5eb9642f	0.0	111.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229.0	0.0	0.0	122.0
950d1cbee5d9656450a22d36174be263	0.0	104.0	56.0	0.0	29.0	50.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	82.0	0.0	145.0
d0c6078a00e06964c19c9b525d911fa9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	63.0	0.0	0.0	0.0	106.0	0.0	109.0	76.0	0.0	30.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292d5a99218180a96c8df48d1c6b058d	21.0	73.0	83.0	0.0	59.0	40.0	22.0	0.0	32.0	34.0	25.0	0.0	14.0	30.0	0.0	0.0	10.0	0.0	0.0	16.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	54.0
2ef791d89895ea55663f77bdcb087db0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	80.0	52.0	62.0	0.0	0.0	27.0	66.0	0.0	0.0	28.0	0.0	79.0	80.0	50.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0
e9d52b73f59c0db38a66a2fbd47e68c5	0.0	25.0	46.0	0.0	53.0	22.0	186.0	0.0	13.0	10.0	0.0	7.0	0.0	0.0	10.0	0.0	0.0	18.0	0.0	0.0	17.0	16.0	6.0	0.0	0.0	0.0	10.0	44.0	0.0	80.0
3356f9d4f4b1bd6aa8bb4dad55c20286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	71.0	0.0	0.0	81.0	57.0	13.0	111.0	56.0	0.0	0.0	72.0	35.0	16.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
bd1a08a8d21a2ab4247309653f5b3781	0.0	50.0	33.0	0.0	0.0	37.0	36.0	0.0	20.0	57.0	33.0	0.0	14.0	43.0	39.0	0.0	24.0	21.0	0.0	39.0	36.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
06b45694a694d9c6347d7d9bd2bf6d5f	90.0	0.0	0.0	0.0	0.0	0.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	144.0
e2e24aa842709abfe801f25bfb163cb1	0.0	40.0	142.0	0.0	111.0	101.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	26.0
9ac8105058bec7cc7767639eb5f32e86	0.0	0.0	10.0	0.0	14.0	24.0	0.0	0.0	4.0	17.0	0.0	0.0	38.0	9.0	13.0	24.0	23.0	16.0	0.0	166.0	34.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84948c88e0cb96da9b42ca82699fb51b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	51.0	50.0	0.0	48.0	53.0	45.0	0.0	47.0	62.0	0.0	34.0	71.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe2b0f1867fb81e218104cbac1d89492	0.0	104.0	167.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0
0ce2e25a7299ba77cae33d16f72e8c25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	33.0	0.0	0.0	87.0	79.0	0.0	122.0	52.0	0.0	0.0	0.0	22.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a24fcb5e72744d6a1722a8c771f9d21c	65.0	44.0	53.0	0.0	80.0	54.0	43.0	0.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b595d8a8d8c1001b63b24ffa3de8a0b6	0.0	0.0	9.0	0.0	47.0	111.0	118.0	0.0	19.0	29.0	18.0	0.0	10.0	27.0	25.0	41.0	21.0	42.0	0.0	11.0	12.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
189fd912558f692b53232725f3a48f1e	66.0	33.0	6.0	0.0	0.0	14.0	95.0	0.0	23.0	7.0	24.0	55.0	0.0	8.0	22.0	0.0	18.0	0.0	0.0	12.0	12.0	11.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
d6e267519479240558f18f92f46d896f	0.0	0.0	11.0	0.0	31.0	8.0	29.0	0.0	17.0	32.0	52.0	0.0	27.0	14.0	41.0	25.0	6.0	10.0	0.0	56.0	28.0	31.0	0.0	0.0	0.0	71.0	15.0	27.0	0.0	18.0
4aabf8d5ac4942f0e93a7c6bf0cd7b72	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	29.0	96.0	59.0	0.0	53.0	25.0	27.0	75.0	0.0	17.0	0.0	54.0	0.0	47.0	0.0	0.0	0.0	16.0	0.0	13.0	0.0	0.0
f81e425780ad2a9a6aba2a7747955a09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	39.0	67.0	95.0	80.0	57.0	0.0	0.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
