Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
dd62a716cba868234deed3cb93519e79	k__Metazoa; p__Chordata	1.0
ab769ca078d0b3b5da3b054a056849c7	k__Metazoa; p__Chordata	1.0000000000000069
b66057aa1b1cee38602eb99ec0f121a5	k__Metazoa; p__Chordata	0.999999999999996
e4a1b0f76fb8b193d2f50d0b5ecc8e14	k__Metazoa; p__Chordata	1.0000000000000004
894e55ae9dcb837c5b6e7f860911b0c3	k__Metazoa; p__Chordata	0.9999999999999972
81b3c88b19827dedf488c56b5d325b64	k__Metazoa; p__Chordata	0.9999999999999954
7476c927050dbfdf3da137b629a8bd3a	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes; f__Anarhichadidae; g__Anarhichas; s__lupus	0.9986747706588972
52df4a9ad670c313de3aef03e08e10ed	k__Metazoa; p__Chordata	0.9999999999999988
41b9223974c042761666f092689a0f2f	k__Metazoa; p__Chordata	0.9999999999999991
601aea9c47dd1e0cc49cbbf5b152a7dc	k__Metazoa; p__Chordata	1.0000000000000118
ac64c67d8da234607ca36bf1a3c5762f	k__Metazoa; p__Chordata	0.9999999999999947
3ebda062e05650537d7f155c2df377a7	k__Metazoa; p__Chordata	1.0000000000000024
7edcfb3e12458d628c4ce7959e268220	k__Metazoa; p__Chordata	1.0000000000000022
f64b51083377ba7c17bb2948dcf61f8a	k__Metazoa; p__Chordata	0.9999999999999902
d59047482b70df21a723e5f95cedc6e1	k__Metazoa; p__Chordata	0.9999999999999852
cfbbe93185efebcb8323e97624421b75	k__Metazoa; p__Chordata	1.0000000000000024
c5d3f9b5f07b28ac588f6a07cf988278	k__Metazoa; p__Chordata	0.9999999999999934
d9cfaf0337c1b2671c02d6c5b4aa6f37	k__Metazoa; p__Chordata	1.0000000000000062
77dd6c60ac8cc3477382ebeb9b362fdf	k__Metazoa; p__Chordata	1.0000000000000044
c7e2f5dcc0832b1982e154252eeb9e9c	k__Metazoa; p__Chordata	0.99999999999999
7b1bd3d354dfa3745f30271004db44e9	k__Metazoa; p__Chordata	0.9999999999999937
ab2bc93302996d9f43e1a94ff8c24d92	k__Metazoa; p__Chordata	0.9999999999999898
0a6a5e49548cc68f06639fe71ec56753	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes; f__Agonidae; g__Hemitripterus; s__americanus	0.9698718611484105
e352576f64a5e4243e4916aa63a600c9	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes; f__Sebastidae; g__Sebastes	0.9920034130318897
220628ba0ec0c6d35634e766108f2753	k__Metazoa; p__Chordata	1.0000000000000073
70ab2a04662e2a141178306b30566595	k__Metazoa; p__Chordata	0.9999999999999897
428fe3907c5fc7cb0834ddf24aff9fa4	k__Metazoa; p__Chordata	1.0000000000000084
5be68c6ed03e5495f381b9b06f959ad1	k__Metazoa; p__Chordata	1.0000000000000093
a561ba3a22015823479c69f2fe5487fa	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes; f__Agonidae; g__Hemitripterus; s__americanus	0.9717513445350375
9869566395a47124369c5630993cd705	k__Metazoa; p__Chordata	0.9999999999999959
f4a8826c39faaaaba1ff2b95688a8565	k__Metazoa; p__Chordata	0.9999999999999936
ff6d7dc0f53d0a8776146790f616241f	k__Metazoa; p__Chordata	0.9999999999999959
a9c85a15604c4af21804d6c39f4484a8	k__Metazoa; p__Chordata	0.9999999999999843
21c19351864178635e05c59e31a33ce2	k__Metazoa; p__Chordata	0.9999999999999851
4be5e14469770dff9ae24ef06bf338b0	k__Metazoa; p__Chordata	0.9999999999999959
5c1572e15ff1b4729154d91efd171531	k__Metazoa; p__Chordata	1.0000000000000082
736238fd18ca94c3ed1fa712719f06fb	k__Metazoa; p__Chordata	1.000000000000013
130a3636a6f904131955a7c6da966148	k__Metazoa; p__Chordata	0.9999999999999846
af31199949b71a91df7e2d5969ba630b	k__Metazoa; p__Chordata	0.9999999999999969
ae70a85619600ad11d9367156ac5e0b7	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes; f__Anarhichadidae; g__Anarhichas; s__lupus	0.9977349372731706
f5e5434dc168502b21ee760320a85679	k__Metazoa; p__Chordata	1.0000000000000078
a698b02d00e15c3c103e6e836ea61a9c	k__Metazoa; p__Chordata; c__Actinopteri; o__Gadiformes; f__Gadidae	0.9987652810478385
2f1c246a6b5aa5b7a56ccb572c458551	k__Metazoa; p__Chordata	1.000000000000007
bcd0d1528f244a2f097c0d21c15df749	k__Metazoa; p__Chordata	1.0000000000000053
